_id,company,project,description,published,amount,vat,total,group,date,supplier,invoiceId,remark,year,payments,__v,createdAt,updatedAt,excelRecID,GDFileId,GDFileName
6453ba8787ae8a4dfbd62861,ביצועים,,אוזניות לטלפון,true,289,,289,73,03/12/2020,,345789,אשראי,2020,,0,04/05/2023,27/10/2024,1899,,
6453ba8787ae8a4dfbd62862,ביצועים,,דקטלון - נעלי עבודה,true,320,54,374,73,07/12/2020,,1699,,2020,,0,04/05/2023,27/10/2024,1904,,
6453ba8787ae8a4dfbd62863,ביצועים,,מכשיר סלולר,false,2680,456,3136,72,07/02/2020,,250665,כרטיס אשראי ביצועים 3 שלושה תשלומים,2020,,0,04/05/2023,27/10/2024,1510,,
6453ba8787ae8a4dfbd62864,ביצועים,,הובלות אלישע זיכוי מנוף,false,-200,-34,-234,72,30/10/2020,הובלות אלישע,20259,"הובלה בתאריך 09.10.20 שולם בשיק 10184 עבור חש' 51813,51802,20259",2020,,0,04/05/2023,04/05/2023,,,
6453ba8787ae8a4dfbd62865,ביצועים,פיתוח עירוני,רואה חשבון 10 2020,false,1500,255,1755,72,30/10/2020,,,,2020,,0,04/05/2023,19/08/2023,,,
6453ba8787ae8a4dfbd62866,ביצועים,פיתוח עירוני,"שרון מיזוג אוויר - מיזוג עריית ת""א",false,1400,238,1638,72,05/11/2020,מזגנים - שרון,1721,שיק מס - 10180,2020,,0,04/05/2023,27/10/2024,1539,,
6453ba8787ae8a4dfbd62867,ביצועים,פיתוח עירוני,שרלי - חומרי בניין - 7,false,5000,850,5850,72,10/11/2020,שרלי - חומרי בנין,,הערכה,2020,,0,04/05/2023,04/05/2023,,,
6453ba8787ae8a4dfbd62868,ביצועים,פיתוח עירוני,רואה חשבון 11 2020,false,1500,255,1755,72,30/11/2020,,,,2020,,0,04/05/2023,19/08/2023,,,
6453ba8787ae8a4dfbd62869,ביצועים,פיתוח עירוני,רואה חשבון 12 2020,false,1500,255,1755,72,30/12/2020,,,,2020,,0,04/05/2023,19/08/2023,,,
6453ba8787ae8a4dfbd6286a,יזמות,גדות מתן,ארכה - 20-02 זיכוי,true,-506,-86,-592,71,27/02/2020,ארכה,520300122,"שולם מררוכז ינואר20 - ספט20 סך 4,506.90 באשראי - 17.12.20 קבלה - 305404",2020,,0,04/05/2023,05/03/2026,,,
6453ba8787ae8a4dfbd6286b,ביצועים,פיתוח עירוני,אלרם - שיקום בטונים,true,2880,490,3370,71,04/05/2020,,212150,שולם באשראי 21.10.20,2020,,0,04/05/2023,27/10/2024,1299,,
6453ba8787ae8a4dfbd6286c,יזמות,פיתוח עירוני,מעודד - 20-07,true,185,,185,71,31/07/2020,מעודד צבעים,5051486,"שולם באשראי 28.10.20 חשבונית 5050366, 5051486",2020,,0,04/05/2023,27/10/2024,16886,,
6453ba8787ae8a4dfbd6286d,ביצועים,"קיוסק ת""א",אלרם - זיכוי חול,true,-60,-10,-70,71,06/08/2020,,46254,שולם באשראי 21.10.20,2020,,0,04/05/2023,27/10/2024,1302,,
6453ba8787ae8a4dfbd6286e,ביצועים,"קיוסק ת""א",אלרם - זיכוי איטום,true,-1560,-265,-1825,71,06/08/2020,,46255,שולם באשראי 21.10.20,2020,,0,04/05/2023,27/10/2024,1305,,
6453ba8787ae8a4dfbd6286f,יזמות,פיתוח עירוני,ארכה - 20-08,true,173,29,203,71,28/08/2020,ארכה,420305432,"שולם מררוכז ינואר20 - ספט20 סך 4,506.90 באשראי - 17.12.20 קבלה - 305404",2020,,0,04/05/2023,27/10/2024,16897,,
6453ba8787ae8a4dfbd62870,יזמות,,פוינטר - 20-09,true,33,6,39,71,23/09/2020,,11078078,,2020,,0,04/05/2023,19/08/2023,,,
6453ba8787ae8a4dfbd62871,יזמות,,ארכה - 20-09,true,13,2,15,71,24/09/2020,ארכה,420306459,"שולם מררוכז ינואר20 - ספט20 סך 4,506.90 באשראי - 17.12.20 קבלה - 305404",2020,,0,04/05/2023,05/03/2026,16900,,
6453ba8787ae8a4dfbd62872,ביצועים,פיתוח עירוני,הגרעין - השלמות,true,217,37,254,71,30/09/2020,הגרעין,5406416,,2020,,0,04/05/2023,15/09/2024,1330,,
6453ba8787ae8a4dfbd62873,ביצועים,פיתוח עירוני,הובלות אלישע - מנוף לספסלים,true,3100,527,3627,71,30/09/2020,הובלות אלישע,51802,"הובלה בתאריך 09.10.20 שולם בשיק 10184 עבור חש' 51813,51802,20259",2020,,0,04/05/2023,27/10/2024,1313,,
6453ba8787ae8a4dfbd62874,ביצועים,,ה.צ.ח. אייל,true,126,21,147,71,11/10/2020,,157,,2020,,0,04/05/2023,27/10/2024,1325,,
6453ba8787ae8a4dfbd62875,ביצועים,,ה.צ.ח. אייל,true,993,169,1162,71,11/10/2020,,30156,,2020,,0,04/05/2023,27/10/2024,1328,,
6453ba8787ae8a4dfbd62876,ביצועים,פיתוח עירוני,משתלת ניצן - שתילים לעירוני ט,false,17111,2909,20019,71,11/10/2020,,35548,העברה בנקאית - 15.02.21,2020,,0,04/05/2023,27/10/2024,1296,,
6453ba8787ae8a4dfbd62877,ביצועים,,מוטי פרץ - אייל,true,43,7,50,71,12/10/2020,מוטי פרץ,181535,,2020,,0,04/05/2023,27/10/2024,1322,,
6453ba8787ae8a4dfbd62878,ביצועים,"קיוסק ת""א",שיש חלונות,true,13000,2210,15210,71,12/10/2020,,48,"עירוני ט 5000+ מע""מ השאר זה של מתן - שולם 14,905 שיק 10186 (2% ניקוי)",2020,,0,04/05/2023,27/10/2024,1334,,
6453ba8787ae8a4dfbd62879,ביצועים,פיתוח עירוני,סובחי 500 מזומן,false,500,,500,71,14/10/2020,,,,2020,,0,04/05/2023,19/08/2023,,,
6453ba8787ae8a4dfbd6287a,ביצועים,,אביאור חשמל,true,42,,42,71,21/10/2020,,4390,,2020,,0,04/05/2023,27/10/2024,1319,,
6453ba8787ae8a4dfbd6287b,יזמות,גדות מתן,מרזוק - שמאי ליקויי בנייה,true,4000,680,4680,71,22/10/2020,,1787,העברה בנקאית,2020,,0,04/05/2023,27/10/2024,16892,,
6453ba8787ae8a4dfbd6287c,ביצועים,,בניית אתר נחיתה,true,200,,200,71,26/10/2020,,19207157,אשראי - 49$ בכרטיס אשראי ביצועים,2020,,0,04/05/2023,04/05/2023,,,
6453ba8787ae8a4dfbd6287d,ביצועים,פיתוח עירוני,גידור עירוני ט - זיכוי,false,-220,-37,-257,71,26/10/2020,גידור זמני א.ס.,422,"שיק 10187 עס 4,869 חשבוניות 442,5431,5692,5554",2020,,0,04/05/2023,27/10/2024,1940,,
6453ba8787ae8a4dfbd6287e,ביצועים,פיתוח עירוני,"הובלות אלישע - מנוף להעברת ציוד לפ""ת",true,1350,230,1580,71,27/10/2020,הובלות אלישע,51813,"הובלה בתאריך 09.10.20 שולם בשיק 10184 עבור חש' 51813,51802,20259",2020,,0,04/05/2023,27/10/2024,1310,,
6453ba8787ae8a4dfbd6287f,יזמות,,פוינטר - 20-10,true,33,6,39,71,27/10/2020,,11150655,,2020,,0,04/05/2023,19/08/2023,,,
6453ba8787ae8a4dfbd62880,ביצועים,"ריז 2 ת""א",צפריר - קבלן ריז 2 - תשלום 1,true,324557,55175,379732,71,01/11/2020,צפריר,60010,שולם בשיק 10177 - תאריך 01.11.20,2020,,0,04/05/2023,27/10/2024,1549,,
6453ba8787ae8a4dfbd62881,ביצועים,,עדיגל - אינסטלציה,true,193,33,226,71,02/11/2020,,2023642,,2020,,0,04/05/2023,27/10/2024,1557,,
6453ba8787ae8a4dfbd62882,ביצועים,,עסיס אייל - תיקוני חשמל,true,750,128,878,71,03/11/2020,עסיס אייל,5297,שיק מס' 10178,2020,,0,04/05/2023,27/10/2024,1544,,
6453ba8787ae8a4dfbd62883,ביצועים,,עדיגל אינסטלציה,true,155,26,181,71,03/11/2020,,2023768,,2020,,0,04/05/2023,27/10/2024,1677,,
6453ba8787ae8a4dfbd62884,ביצועים,פיתוח עירוני,בוני הארץ -אגרה שנתית,false,3450,,3450,71,08/11/2020,,,,2020,,0,04/05/2023,19/08/2023,,,
6453ba8787ae8a4dfbd62885,יזמות,"קיוסק ת""א",ג'יוסי - 20-04 א,true,127,22,149,70,30/04/2020,ג'יוסי,159844,"שיק 10534 עס 35,000 ש""ח עבור חשבוניות 11/19 - 08-20",2020,,0,04/05/2023,27/10/2024,16784,,
6453ba8787ae8a4dfbd62886,יזמות,"קיוסק ת""א",ג'יוסי - 20-04 ב,true,515,88,603,70,30/04/2020,ג'יוסי,159931,"שיק 10534 עס 35,000 ש""ח עבור חשבוניות 11/19 - 08-20",2020,,0,04/05/2023,27/10/2024,16787,,
6453ba8787ae8a4dfbd62887,יזמות,"קיוסק ת""א",ג'יוסי - 20-06,true,562,95,657,70,30/06/2020,ג'יוסי,160727,"שיק 10534 עס 35,000 ש""ח עבור חשבוניות 11/19 - 08-20",2020,,0,04/05/2023,27/10/2024,16790,,
6453ba8787ae8a4dfbd62888,יזמות,,גל מערכות,true,515,88,603,70,17/08/2020,גל מערכות פרזול,88525,חיוב בטעות - יש חשבונית זיכוי 09/09/20,2020,,0,04/05/2023,27/10/2024,18567,,
6453ba8787ae8a4dfbd62889,יזמות,,פוינטר - 20-08,true,33,6,39,70,25/08/2020,,11008306,,2020,,0,04/05/2023,19/08/2023,,,
6453ba8787ae8a4dfbd6288a,ביצועים,פיתוח עירוני,גידור עירוני ט 5,true,1364,232,1596,70,26/08/2020,גידור זמני א.ס.,5554,"שיק 10187 עס 4,869 חשבוניות 442,5431,5692,5554",2020,,0,04/05/2023,27/10/2024,1178,,
6453ba8787ae8a4dfbd6288b,ביצועים,פיתוח עירוני,שפיר בטון - 20-08,true,25968,4415,30383,70,31/08/2020,שפיר בטון,37027978,שיק 10179 לתאריך 30.11.20,2020,,0,04/05/2023,27/10/2024,1688,,
6453ba8787ae8a4dfbd6288c,ביצועים,פיתוח עירוני,גדרות יהודה - עמודים השלמות,true,2240,381,2621,70,31/08/2020,גדרות יהודה,200437343,"שולם סך 24,804 בשיק 10193 עבור חשבוניות 437488+437343",2020,,0,04/05/2023,27/10/2024,1184,,
6453ba8787ae8a4dfbd6288d,ביצועים,פיתוח עירוני,שחם אריכה - ספסלים לעירוני ט,true,15244,2592,17836,70,31/08/2020,שחם אריכא,206001104,שיק - 10185 לתאריך 30.01.21,2020,,0,04/05/2023,27/10/2024,1187,,
6453ba8787ae8a4dfbd6288e,יזמות,גדות מתן,ג'יוסי - 20-08 - זיכויים מ 11-19 עד 08-20,true,-4204,-715,-4919,70,31/08/2020,ג'יוסי,162010,"שיק 10534 עס 35,000 ש""ח עבור חשבוניות 11/19 - 08-20",2020,,0,04/05/2023,27/10/2024,17144,,
6453ba8787ae8a4dfbd6288f,ביצועים,פיתוח עירוני,שרלי - חומרי בניין - 6,true,8690,1477,10167,70,31/08/2020,שרלי - חומרי בנין,100490,שיק 10157 לתאריך 30.11.20,2020,,0,04/05/2023,27/10/2024,1192,,
6453ba8787ae8a4dfbd62890,ביצועים,פיתוח עירוני,יעל משאבות - חודש אוגוסט,true,6150,1046,7196,70,31/08/2020,יעל משאבות,3168,"העברה בנקאית 7,530 עבור חשבוניות 2905 - 3168 24.11.20",2020,,0,04/05/2023,27/10/2024,1197,,
6453ba8787ae8a4dfbd62891,יזמות,,טמבור,true,140,,140,70,03/09/2020,,87423,,2020,,0,04/05/2023,27/10/2024,16805,,
6453ba8787ae8a4dfbd62892,ביצועים,,טמבור,true,20,,20,70,03/09/2020,,87421,,2020,,0,04/05/2023,27/10/2024,1200,,
6453ba8787ae8a4dfbd62893,ביצועים,פיתוח עירוני,תשלום מזומן לג'אווד,false,2000,,2000,70,05/09/2020,,,,2020,,0,04/05/2023,19/08/2023,,,
6453ba8787ae8a4dfbd62894,יזמות,,גל מערכות - זיכוי,false,-515,-88,-603,70,09/09/2020,גל מערכות פרזול,8378,זיכוי על חשבונית שגוייה 88525,2020,,0,04/05/2023,27/10/2024,18569,,
6453ba8787ae8a4dfbd62895,יזמות,,מכשיר גז ליריעות איטום,true,1273,,1273,70,13/09/2020,,6152,,2020,,0,04/05/2023,27/10/2024,16872,,
6453ba8787ae8a4dfbd62896,ביצועים,פיתוח עירוני,יעל משאבות - חשבון מיוני,true,1140,194,1334,70,14/09/2020,יעל משאבות,3222,כנראה חשבונית כפולה שיצאה ביוני 2905 20/06/20,2020,,0,04/05/2023,27/10/2024,1203,,
6453ba8787ae8a4dfbd62897,ביצועים,פיתוח עירוני,תשלום מזומן לסובחי,false,2000,,2000,70,15/09/2020,,,,2020,,0,04/05/2023,19/08/2023,,,
6453ba8787ae8a4dfbd62898,ביצועים,,קורס מנהל עבודה,true,16095,,16095,70,15/09/2020,,125,ארבעה שיקים 10151 - 10154,2020,,0,04/05/2023,27/10/2024,1205,,
6453ba8787ae8a4dfbd62899,יזמות,בריכה,יוליה מקדמה להיתר בריכה,true,500,85,585,70,16/09/2020,,113,,2020,,0,04/05/2023,27/10/2024,16802,,
6453ba8787ae8a4dfbd6289a,ביצועים,פיתוח עירוני,תיקון נגרות - נגריית נור,true,3200,544,3744,70,17/09/2020,,440,שולם בשיק - 10158,2020,,0,04/05/2023,27/10/2024,1216,,
6453ba8787ae8a4dfbd6289b,ביצועים,פיתוח עירוני,אינסטלציה (אליהו),true,170,29,199,70,21/09/2020,,373520,,2020,,0,04/05/2023,27/10/2024,1221,,
6453ba8787ae8a4dfbd6289c,יזמות,,קומיוטסט - טסט פורד,true,156,,156,70,22/09/2020,,36814,,2020,,0,04/05/2023,27/10/2024,16796,,
6453ba8787ae8a4dfbd6289d,ביצועים,,אביאלי - צינור - אייל,true,330,56,386,70,29/09/2020,,37367,שולם,2020,,0,04/05/2023,27/10/2024,1224,,
6453ba8787ae8a4dfbd6289e,ביצועים,פיתוח עירוני,גדרות יהודה - עמודים,true,18960,3223,22183,70,30/09/2020,גדרות יהודה,200437488,"שולם סך 24,804 בשיק 10193 עבור חשבוניות 437488+437343",2020,,0,04/05/2023,27/10/2024,1227,,
6453ba8787ae8a4dfbd6289f,יזמות,,תיקון מסך גלקסי,true,600,,600,70,04/10/2020,,1110349,שולם באשראי הפרטי - לא מקבלים אמריקן,2020,,0,04/05/2023,27/10/2024,16993,,
6453ba8787ae8a4dfbd628a0,יזמות,,כיסא מחשב,true,748,127,875,70,05/10/2020,,20236935,,2020,,0,04/05/2023,27/10/2024,17002,,
6453ba8787ae8a4dfbd628a1,ביצועים,פיתוח עירוני,כלים לגינה,true,39,,39,70,06/10/2020,,37742,,2020,,0,04/05/2023,27/10/2024,1266,,
6453ba8787ae8a4dfbd628a2,ביצועים,פיתוח עירוני,אינסטלציה - חומרים,true,50,,50,70,06/10/2020,,31634,,2020,,0,04/05/2023,27/10/2024,1269,,
6453ba8787ae8a4dfbd628a3,ביצועים,,חומרים לימור צבעים,true,385,65,450,70,07/10/2020,,,שולם,2020,,0,04/05/2023,26/08/2023,1271,,
6453ba8787ae8a4dfbd628a4,ביצועים,,מוטי פרץ - סולם דיסק יהלום,true,547,93,640,70,07/10/2020,מוטי פרץ,180662,שולם,2020,,0,04/05/2023,27/10/2024,1275,,
6453ba8787ae8a4dfbd628a5,ביצועים,,ה.צ.ת - חומרי חשמל,true,562,96,658,70,07/10/2020,,9444,שולם,2020,,0,04/05/2023,27/10/2024,1278,,
6453ba8787ae8a4dfbd628a6,ביצועים,בריכה,ארכה - חשמל לבריכה,true,158,27,185,70,07/10/2020,ארכה,463806,שולם,2020,,0,04/05/2023,27/10/2024,1281,,
6453ba8787ae8a4dfbd628a7,ביצועים,,מוטי פרץ - אייל,true,197,33,230,70,07/10/2020,מוטי פרץ,180724,שולם,2020,,0,04/05/2023,27/10/2024,1284,,
6453ba8787ae8a4dfbd628a8,ביצועים,,חשמלית עוז (אייל),true,132,22,154,70,08/10/2020,חשמלית עוז,158499,שולם באשראי,2020,,0,04/05/2023,27/10/2024,1287,,
6453ba8787ae8a4dfbd628a9,ביצועים,,ה.צ.ח - אייל,true,795,135,930,70,08/10/2020,,9454,שולם,2020,,0,04/05/2023,27/10/2024,1293,,
6453ba8787ae8a4dfbd628aa,ביצועים,פיתוח עירוני,כסף מזומן לסובחי,false,2200,,2200,70,09/10/2020,,,,2020,,0,04/05/2023,19/08/2023,,,
6453ba8787ae8a4dfbd628ab,ביצועים,,מוטי פרץ - אייל,true,137,23,160,70,09/10/2020,מוטי פרץ,181071,שולם,2020,,0,04/05/2023,27/10/2024,1290,,
6453ba8787ae8a4dfbd628ac,יזמות,,פוינטר - 20-07,true,33,6,39,69,23/07/2020,,55939,,2020,,0,04/05/2023,27/10/2024,16638,,
6453ba8787ae8a4dfbd628ad,ביצועים,פיתוח עירוני,אריאל - דלקן יולי,false,1680,,1680,69,30/07/2020,,,,2020,,0,04/05/2023,19/08/2023,,,
6453ba8787ae8a4dfbd628ae,ביצועים,"קיוסק ת""א",קרח ושתיה לפועלים יולי (שולם לאריאל),false,700,,700,69,31/07/2020,,,,2020,,0,04/05/2023,19/08/2023,,,
6453ba8787ae8a4dfbd628af,ביצועים,פיתוח עירוני,שרלי - חומרי בניין - 4,true,9995,1699,11694,69,31/07/2020,שרלי - חומרי בנין,100400,"שיק עס 13,140 עבור חשבוניות 100400+100438",2020,,0,04/05/2023,27/10/2024,982,,
6453ba8787ae8a4dfbd628b0,ביצועים,פיתוח עירוני,שרלי - חומרי בניין - 5,true,1236,210,1446,69,31/07/2020,שרלי - חומרי בנין,100438,"שיק עס 13,140 עבור חשבוניות 100400+100438",2020,,0,04/05/2023,27/10/2024,987,,
6453ba8787ae8a4dfbd628b1,ביצועים,"קיוסק ת""א",צדיק שמעון תשלום 10 אלכסיי,true,10000,1700,11700,69,16/08/2020,צדיק חיים,1317,העברה בנקאית 16.08,2020,,0,04/05/2023,27/10/2024,1124,,
6453ba8787ae8a4dfbd628b2,ביצועים,פיתוח עירוני,מכסה לביוב,true,214,36,250,69,16/08/2020,,4539,מזומן,2020,,0,04/05/2023,27/10/2024,990,,
6453ba8787ae8a4dfbd628b3,ביצועים,פיתוח עירוני,תשלום לאלכסי,false,10000,,10000,69,16/08/2020,,,,2020,,0,04/05/2023,19/08/2023,,,
6453ba8787ae8a4dfbd628b4,ביצועים,פיתוח עירוני,כלי עבודה תיקון - אריאל,false,100,,100,69,17/08/2020,,,מזומן,2020,,0,04/05/2023,19/08/2023,,,
6453ba8787ae8a4dfbd628b5,ביצועים,פיתוח עירוני,הוצאות מזומן לאריאל/האשם,false,250,,250,69,17/08/2020,,,מזומן,2020,,0,04/05/2023,19/08/2023,,,
6453ba8787ae8a4dfbd628b6,ביצועים,פיתוח עירוני,אינסטלציה (אליהו),true,100,,100,69,17/08/2020,,71507,מזומן,2020,,0,04/05/2023,27/10/2024,993,,
6453ba8787ae8a4dfbd628b7,ביצועים,,עסיס אייל - בדיקת מתקן לורנס,true,500,85,585,69,18/08/2020,עסיס אייל,5220,שיק 10144 18.08.20,2020,,0,04/05/2023,27/10/2024,996,,
6453ba8787ae8a4dfbd628b8,יזמות,"קיוסק ת""א",ארכה - השלמות לקיוסק,true,174,30,204,69,18/08/2020,ארכה,,אין חשבונית עדיין,2020,,0,04/05/2023,05/03/2026,,,
6453ba8787ae8a4dfbd628b9,ביצועים,פיתוח עירוני,עצים זוהר - מסמרים,true,38,7,45,69,20/08/2020,זוהר עצים,205814,,2020,,0,04/05/2023,27/10/2024,1001,,
6453ba8787ae8a4dfbd628ba,ביצועים,גדות מתן,ג'מבו,true,34,6,40,69,20/08/2020,,105426,,2020,,0,04/05/2023,27/10/2024,1004,,
6453ba8787ae8a4dfbd628bb,ביצועים,פיתוח עירוני,אחים אלבנא - עבודות פיתוח תשלום 5,true,57650,9801,67451,69,21/08/2020,,128,שיק מס' 10146 + 10145,2020,,0,04/05/2023,27/10/2024,1007,,
6453ba8787ae8a4dfbd628bc,יזמות,גדות מתן,"עו""ד - נועם קולודני - יעוץ תביעה עמית",true,700,119,819,69,23/08/2020,"עו""ד קולודני",2160,עבור ייעוץ לתביעה של עמית,2020,,0,04/05/2023,27/10/2024,16646,,
6453ba8787ae8a4dfbd628bd,ביצועים,פיתוח עירוני,הגרעין - ראש מערכת,true,4900,833,5733,69,23/08/2020,הגרעין,63098641,אשראי,2020,,0,04/05/2023,27/10/2024,1010,,
6453ba8787ae8a4dfbd628be,ביצועים,פיתוח עירוני,הגרעין - ציוד,true,2829,481,3310,69,23/08/2020,הגרעין,63098650,,2020,,0,04/05/2023,27/10/2024,1017,,
6453ba8787ae8a4dfbd628bf,ביצועים,,מדיח,false,2300,,2300,69,24/08/2020,,3305250,אשראי,2020,,0,04/05/2023,27/10/2024,1261,,
6453ba8787ae8a4dfbd628c0,ביצועים,פיתוח עירוני,הגרעין - השלמות,true,727,124,851,69,24/08/2020,הגרעין,63098671,,2020,,0,04/05/2023,27/10/2024,1020,,
6453ba8787ae8a4dfbd628c1,ביצועים,פיתוח עירוני,הגרעין - השלמות,true,759,129,888,69,25/08/2020,הגרעין,63098714,,2020,,0,04/05/2023,27/10/2024,1027,,
6453ba8787ae8a4dfbd628c2,ביצועים,פיתוח עירוני,הגרעין - השלמות,true,65,11,76,69,25/08/2020,הגרעין,63098751,,2020,,0,04/05/2023,27/10/2024,1030,,
6453ba8787ae8a4dfbd628c3,ביצועים,פיתוח עירוני,הגרעין - השלמות,true,161,27,189,69,25/08/2020,הגרעין,63098725,,2020,,0,04/05/2023,27/10/2024,1037,,
6453ba8787ae8a4dfbd628c4,ביצועים,פיתוח עירוני,עצים זוהר - עץ לשולחנות,true,2891,491,3382,69,26/08/2020,זוהר עצים,206148,אשראי,2020,,0,04/05/2023,27/10/2024,1040,,
6453ba8787ae8a4dfbd628c5,ביצועים,פיתוח עירוני,הגרעין - השלמות,true,153,26,179,69,26/08/2020,הגרעין,63098790,,2020,,0,04/05/2023,27/10/2024,1047,,
6453ba8787ae8a4dfbd628c6,ביצועים,פיתוח עירוני,הגרעין - השלמות,true,545,93,638,69,26/08/2020,הגרעין,63098772,,2020,,0,04/05/2023,27/10/2024,1050,,
6453ba8787ae8a4dfbd628c7,ביצועים,פיתוח עירוני,הגרעין - השלמות,true,1021,174,1195,69,26/08/2020,הגרעין,63098801,,2020,,0,04/05/2023,27/10/2024,1057,,
6453ba8787ae8a4dfbd628c8,ביצועים,פיתוח עירוני,שיש בילאל,true,7700,,7700,69,27/08/2020,,3224,שיק מס' 10150 תאריך 30.11.20,2020,,0,04/05/2023,27/10/2024,1060,,
6453ba8787ae8a4dfbd628c9,ביצועים,פיתוח עירוני,אינסטלציה (אליהו),true,500,,500,69,27/08/2020,,72188,,2020,,0,04/05/2023,27/10/2024,1121,,
6453ba8787ae8a4dfbd628ca,ביצועים,פיתוח עירוני,הגרעין - השלמות,true,130,22,152,69,27/08/2020,הגרעין,163084636,,2020,,0,04/05/2023,27/10/2024,1065,,
6453ba8787ae8a4dfbd628cb,ביצועים,פיתוח עירוני,עצים זוהר - ברגים ותושבות,true,233,40,273,69,28/08/2020,זוהר עצים,206258,,2020,,0,04/05/2023,27/10/2024,1072,,
6453ba8787ae8a4dfbd628cc,ביצועים,פיתוח עירוני,הגרעין - השלמות,true,538,91,630,69,28/08/2020,הגרעין,163084675,,2020,,0,04/05/2023,27/10/2024,1075,,
6453ba8787ae8a4dfbd628cd,ביצועים,פיתוח עירוני,אחים אלבנא - עבודות פיתוח תשלום 6,true,53830,9151,62981,69,29/08/2020,,132,שיק 10148,2020,,0,04/05/2023,27/10/2024,1080,,
6453ba8787ae8a4dfbd628ce,ביצועים,פיתוח עירוני,עצים זוהר - פירזול עץ,true,35,,35,69,30/08/2020,זוהר עצים,31524,מזומן,2020,,0,04/05/2023,27/10/2024,1085,,
6453ba8787ae8a4dfbd628cf,ביצועים,פיתוח עירוני,אינסטלציה (אליהו),true,1026,174,1200,69,30/08/2020,,372289,,2020,,0,04/05/2023,27/10/2024,1088,,
6453ba8787ae8a4dfbd628d0,ביצועים,פיתוח עירוני,קרח ושתיה לפועלים אוגוסט (שולם לאריאל),false,700,,700,69,30/08/2020,,,,2020,,0,04/05/2023,19/08/2023,,,
6453ba8787ae8a4dfbd628d1,ביצועים,פיתוח עירוני,עצים זוהר - עץ השלמות,true,359,61,420,69,30/08/2020,זוהר עצים,206328,אשראי,2020,,0,04/05/2023,27/10/2024,1095,,
6453ba8787ae8a4dfbd628d2,ביצועים,פיתוח עירוני,אריאל - דלקן אוגוסט,false,1700,,1700,69,30/08/2020,,,,2020,,0,04/05/2023,19/08/2023,,,
6453ba8787ae8a4dfbd628d3,יזמות,פיתוח עירוני,ג'יוסי - 20-08,true,6046,1028,7074,69,30/08/2020,ג'יוסי,161846,"שיק 10534 עס 35,000 ש""ח עבור חשבוניות 11/19 - 08-20",2020,,0,04/05/2023,27/10/2024,16651,,
6453ba8787ae8a4dfbd628d4,ביצועים,פיתוח עירוני,רואה חשבון 08 2020,false,1500,255,1755,69,30/08/2020,,,,2020,,0,04/05/2023,19/08/2023,,,
6453ba8787ae8a4dfbd628d5,יזמות,,דיקו - ציוד גינון מגוף חשמלי,true,49,8,57,69,01/09/2020,,5017,מכרטיס אשראי פרטי,2020,,0,04/05/2023,27/10/2024,16829,,
6453ba8787ae8a4dfbd628d6,ביצועים,פיתוח עירוני,אחים אלבנא - עבודות פיתוח תשלום 7,true,11628,1977,13605,69,02/09/2020,,134,שיק 10149,2020,,0,04/05/2023,27/10/2024,1160,,
6453ba8787ae8a4dfbd628d7,ביצועים,פיתוח עירוני,רואה חשבון 09 2020,false,1500,255,1755,69,30/09/2020,,,,2020,,0,04/05/2023,19/08/2023,,,
6453ba8787ae8a4dfbd628d8,ביצועים,"קיוסק ת""א",שפיר - טיט 20-05,true,2610,444,3054,68,31/05/2020,שפיר בטון,37014799,שיק מס 10141,2020,,0,04/05/2023,27/10/2024,511,,
6453ba8787ae8a4dfbd628d9,ביצועים,"קיוסק ת""א",חשמלית עוז - עירוני ט 20-05,true,5165,878,6043,68,31/05/2020,חשמלית עוז,148678,"קבלה ע""ס - 6,481 עבור חשבוניות 148678, 148871",2020,,0,04/05/2023,27/10/2024,657,,
6453ba8787ae8a4dfbd628da,יזמות,גדות מתן,גל מערכות- חיזוקים למעקה בית 6,true,415,70,485,68,11/06/2020,גל מערכות פרזול,86597,שולם באשראי סך 871 עבור חשבוניות אחרונות,2020,,0,04/05/2023,27/10/2024,16324,,
6453ba8787ae8a4dfbd628db,ביצועים,"קיוסק ת""א",יעל משאבות,true,1140,194,1334,68,20/06/2020,יעל משאבות,2905,"העברה בנקאית 7,530 עבור חשבוניות 2905 - 3168 24.11.20",2020,,0,04/05/2023,27/10/2024,829,,
6453ba8787ae8a4dfbd628dc,ביצועים,"קיוסק ת""א",אלומיניום א.א.ע עבודות אלומיניום,true,5850,995,6845,68,23/06/2020,,336,העברה בנקאית - 24/08/20,2020,,0,04/05/2023,27/10/2024,705,,
6453ba8787ae8a4dfbd628dd,יזמות,,פוינטר - 20-06,true,33,6,39,68,24/06/2020,,81577380,,2020,,0,04/05/2023,27/10/2024,16326,,
6453ba8787ae8a4dfbd628de,ביצועים,"קיוסק ת""א",פינוי פסולת - מנוף,true,6570,1117,7687,68,25/06/2020,,1202,העברה בנקאית 18.10.20,2020,,0,04/05/2023,27/10/2024,1491,,
6453ba8787ae8a4dfbd628df,יזמות,"קיוסק ת""א",ארכה - 20-06,true,1105,188,1293,68,28/06/2020,ארכה,420304007,"שולם מררוכז ינואר20 - ספט20 סך 4,506.90 באשראי - 17.12.20 קבלה - 305404",2020,,0,04/05/2023,27/10/2024,16332,,
